player_id,player_display_name,player_name,player_full_name,batting_style,bowling_style,birthdate,country_id,list_team_ids
4738,,Nimesh Perera - snr,Modara Meehelage Don Nimesh Randika Gayan Perera,Left-hand bat,Right arm wrist spin,05/09/77,6.0,"112,516,597,108"
4739,,Chamath Perera,Madduma Muthugalage Chamath Sarnath Perera,Right-hand bat,Right arm Pace,13/05/69,6.0,"201,436,575"
4740,,Selvin Perera,Maddumage Don Selvin Perera,Right-hand bat,Right arm wrist spin,16/12/76,6.0,"255,436"
4741,MDKJ Perera,Kusal Perera,Mathurage Don Kusal Janith Perera,Left-hand bat,,17/08/90,6.0,"422,566,165,251,290,124,280,213"
4742,,Dilruwan Perera,Mahawaduge Dilruwan Kamalaneth Perera,Right-hand bat,Right arm Off spin,22/07/82,6.0,"422,112,516,566,575"
4743,,Isuru Perera,Marasinghe Arachchilage Isuru Maduranga Perera,Left-hand bat,Right arm wrist spin,15/09/84,6.0,"516,387"
4744,,Kanchana Perera,Liyanage Kanchana Subashini Perera,Right-hand bat,Right arm Off spin,12/05/77,6.0,"435,207"
4745,,Shehan Perera,Liyanage Don Shehan Abishek Perera,Right-hand bat,Right arm Off spin,11/02/87,6.0,"576,436,140"
4746,,Dammika Perera,Liyanage Dammika Indrajith Perera,Right-hand bat,Right arm Pace,27/06/79,6.0,"516,255,108,124,100"
4747,,Navin Perera,Liiyana Andarage Heshitha Navin Perera,Left-hand bat,Right arm Off spin,17/04/86,6.0,"593,148,377"
4748,,Udesh Perera,Kuranage Udesh Nuranga Perera,Right-hand bat,Right arm Off spin,26/03/85,6.0,"352,280"
4749,,Ruwan Perera,Kurugamage Ruwan Sanjeewa Perera,Right-hand bat,Right arm Pace,23/01/88,6.0,"201,367"
4750,,Ranesh Perera,Karunage Ranesh Nishan Uddipana Perera,Right-hand bat,Right arm wrist spin,11/10/85,6.0,"576,593,566,367,387"
4751,,Primosh Perera,Kaluarachchilage Primosh Asitha Perera,Left-hand bat,Right arm wrist spin,17/05/89,6.0,"95,484,192,100,280"
4752,,Mahesh Perera,Kahawalagamage Mahesh Heran Perera,Right-hand bat,Right arm Pace,14/11/81,6.0,"566,192"
4753,,Matheesha Perera,Korala Kankanamalage Matheesha Rasuwan Perera,Left-hand bat,Right arm wrist spin,17/06/91,6.0,"484,290"
4754,,Gamini Perera,Kahawalage Gamini Perera,Right-hand bat,Left arm Orthodox,22/05/64,6.0,"422,126,533,436"
4755,,Harendra Perera,Koratoda Dimmanalage Don Harendra Niroshan Perera,Right-hand bat,Right arm Pace,02/12/78,6.0,"126,533,311"
4756,,Chaminda Perera,Kalubowilage Chaminda Perera,Right-hand bat,Right arm Pace,07/01/73,6.0,"126,95"
4757,,Wimanga Perera,Kodikara Arachchige Kashshapa Wimanga Perera,Right-hand bat,Right arm Pace,05/02/90,6.0,"352,367,280"
4758,,Kanishka Perera,Duman Koralalage Kanishka Venura Perera,Right-hand bat,,16/09/95,6.0,"597,17"
4759,,Janaka Sampath,Manage Janaka Sampath Perera,Right-hand bat,Right arm wrist spin,25/12/87,6.0,"576,71"
4760,,Chamil Perera,Induruwalage Chamil Dumidu Perera,Right-hand bat,Right arm Pace,31/10/79,6.0,"201,533"
4761,,Manjula Perera,Haputhanthrige Thushara Manjula Perera,Right-hand bat,Right arm Pace,12/10/80,6.0,"533,148"
4762,,Prabuddha Perera,Hettiarachchige Prabuddha Geetharuchi Perera,Right-hand bat,Right arm Off spin,11/02/87,6.0,"201,575,108,280"
4763,,Deshadi Perera,Henarath Mohottige Deshadi Perera,Right-hand bat,Right arm Off spin,07/08/88,6.0,"192,17"
4764,,Mackenzie Perera,Hettiarachige Mackenzie Perera,Right-hand bat,Right arm Pace,30/10/72,6.0,"484,361"
4765,,Sammika Ruwan,Gungamuwa Yakdhehige  Sammika Ruwan Perera,Left-hand bat,,14/05/85,6.0,"575,17,387"
4766,,Sampath Perera,Galatambage Sampath Thwanka Perera,Right-hand bat,,17/09/74,6.0,"95,201,484"
4767,,Manoj Perera,Gomasge Ruwan Manoj Anthony Perera,Right-hand bat,Left arm Orthodox,12/06/71,6.0,"566,533,108"
4768,,Gihan Perera,Gihan Rajith Perera,Right-hand bat,Right arm Off spin,28/04/81,6.0,"201,352,361"
4769,,Gamini Perera,Galpoththage Gamini Nayanakumara Perera,Left-hand bat,Right arm wrist spin,05/09/73,6.0,"201,491"
4770,,Hirantha Perera,Gerald Hirantha Perera,Right-hand bat,Right arm Off spin,16/10/65,6.0,"126,597"
4771,,Chinthaka Perera,Gagabada Arachchige Chinthaka Rasanga Perera,Right-hand bat,Right arm Pace,14/02/85,6.0,"593,112,516,251,148"
4772,,Buddika Perera,Mahawaduge Buddika Pradeep Perera,Right-hand bat,Right arm Pace,31/05/75,6.0,"126,576,575"
4773,,Suresh Perera,Anhettige Suresh Asanka Perera,Right-hand bat,Right arm Pace,16/02/78,6.0,"422,576,597,484,148,213"
4774,,Madura Lakmal,Agampodi Madura Lakmal Perera,Right-hand bat,Right arm Pace,21/07/85,6.0,"112,484,575,367,108,148,124,213"
4775,,Indika Perera,Athokorala Kankanamge Indika Niroshan Perera,Right-hand bat,Right arm Pace,07/09/78,6.0,"494,425"
4776,,Angelo Perera,Angelo Kanishka Perera,Right-hand bat,Left arm Orthodox,23/02/90,6.0,"422,566,192,290,124,280"
4777,,Nalin Perera,Amarathunga Arachchilage Nalin Perera,Right-hand bat,Right arm Pace,24/01/94,6.0,"533,484,436"
4778,,Duminda Perera,Amaratunga Arachige Duminda Sunimal Perera,Left-hand bat,Left arm Orthodox,09/03/69,6.0,"95,201,566"
4779,,Suresh Peiris,Weerasinghe Arachchige Suresh Nilindra Benadic Peiris,Left-hand bat,,16/10/67,6.0,"126,550"
4780,,Udara Peiris,Udara Peiris,Left-hand bat,Right arm Off spin,10/05/88,6.0,"108,361"
4781,,Sanka Peiris,Thelge Sanka Vimukthi Peiris,Right-hand bat,Left arm Orthodox,02/05/88,6.0,"255,436"
4782,,Rashan Peiris,Thanthrige Rashan Peiris,Right-hand bat,,21/01/82,6.0,"126,95,566,311"
4783,,Ashan Peiris,Pattiyage Ashan Buddika Peiris.,Right-hand bat,Left arm Orthodox,29/06/91,6.0,"255,17,148"
4784,,Nilanka Peiris,Nilanka Gigan Peiris,Right-hand bat,Right arm Off spin,09/12/78,6.0,"597,108"
4785,,Sukitha Peiris,Malwattage Sukitha Priyadarhsana Peiris,Right-hand bat,Right arm wrist spin,12/10/82,6.0,"534,367,148"
4786,,Amal Buddika Peiris,Mahathelge Amal Buddika Peiris,Right-hand bat,Right arm Off spin,14/05/83,6.0,"436,108"
4787,,Chathura Peiris,Kalutara Patabedige Chathura Madushanka Peiris,Left-hand bat,Left arm Pace,23/09/90,6.0,"255,484,192,367,290,280,213"
4788,,Nishan Peiris,Kurukulasooriya Nishan Peiris,Left-hand bat,Right arm Off spin,11/08/97,6.0,"576,367,280"
4789,,Sunendra Kumara,Jayalajjage Sunendra Kumara Peiris,Right-hand bat,Right arm Off spin,08/04/73,6.0,"575,124,209"
4790,,Ruwin Peiris,Gorakanage Ruwin Prasantha Peiris,Left-hand bat,Left arm Orthodox,09/08/70,6.0,"593,533,484,192,108,361"
4791,,Chrisantha Peiris,Chrishantha Charles Jerome Peiris,Right-hand bat,Left arm Orthodox,09/08/81,6.0,"201,192,361"
4792,,Devind Pathmanathan,Devind Pathmanathan,Right-hand bat,Left arm Orthodox,17/02/95,6.0,"201,491,361"
4793,,Thusitha Pathiratne,Henarath Pathiratnalage Thusitha Danushka Pathiratne,Right-hand bat,Right arm Pace,28/03/78,6.0,"566,352"
4794,,Sachith Pathirana,Sachith Shanaka Pathirana,Left-hand bat,Left arm Orthodox,21/03/89,6.0,"597,303,573,367,280"
4795,,Chamod Pathirana,Sumeera Chamod Vidana Pathirana,Right-hand bat,Right arm Pace,23/11/92,6.0,"17,280,377,361"
4796,,Dhanuka Pathirana,Dhanuka Nadun Weladagoda Pathirana,Right-hand bat,Right arm Off spin,26/05/82,6.0,"593,201,566,352"
4797,,Asela Pathirana,Asela Champika Pathirana,Right-hand bat,Right arm Off spin,03/09/76,6.0,"126,201,192,361"
4798,,Tharanga Paranavitana,Nishad Tharanga Paranavitana,Left-hand bat,Right arm Off spin,15/04/82,6.0,"422,296,303,148,124"
4799,,Ruchira Palliyaguruge,Ruchira Shaman Akmeemana Palliyaguruge,Right-hand bat,Right arm Pace,22/01/68,6.0,"95,516,192,17"
4800,,Kalpa Palliyaguru,Kalpa Palliyaguru,Right-hand bat,,24/10/74,6.0,"201,335"
4801,,Ravindra Palleguruge,Waligama Ravindra Palleguruge,Right-hand bat,Left arm Orthodox,06/04/85,6.0,"456,487"
4802,,Mahesh Palihkkara,Mahesh Indika Palihakkara,Right-hand bat,Right arm Off spin,21/12/78,6.0,"550,484"
4803,,Hasan Rushdy,Mohamed Jaufer Hasan Rushdy,Right-hand bat,Right arm Pace,10/08/71,6.0,"201,597,192,361"
4804,,Sajith Rupasinghe,Sajith Prasanna Rupasinghe,Left-hand bat,Left arm Orthodox,28/09/78,6.0,"436,367"
4805,,Gihan Rupasinghe,Rupasinghe Jayawardene Mudiyanselage Gihan Madushanka Rupasinghe,Left-hand bat,Right arm wrist spin,05/03/86,6.0,"422,112,124,361"
4806,,Nisitha Rupasinghe,Nisitha Sudeep Rupasinghe,Right-hand bat,Left arm Orthodox,11/07/79,6.0,"597,303,124,209,280"
4807,,Dilshan Rupasinghe,Crishantha Dilshan Chaminda Rupasinghe,Right-hand bat,Right arm Off spin,16/06/80,6.0,"352,192"
4808,,Chamal Rupasinghe,Chamal Rushantha Rupasinghe,Right-hand bat,Right arm Pace,18/11/77,6.0,"436,335"
4809,,Sanjaya Rodrigo,Sanjaya Rodrigo,Right-hand bat,Right arm wrist spin,27/02/79,6.0,"95,367,280"
4810,,Priyalal Rodrigo,Nanayakkara Aluthbaduge Calistus Priyalal Rodrigo,Right-hand bat,Right arm Pace,14/10/65,6.0,"95,436"
4811,,Pramuditha Rodrigo,Mohandiram Pramuditha Akalanka Rodrigo,Right-hand bat,Right arm Pace,29/10/84,6.0,"387,377"
4812,,Kanchana Rodrigo,Kurukulasuriyage Kanchana Jeewana Hansa Rodrigo,Left-hand bat,Right arm Off spin,02/09/80,6.0,"566,108"
4813,,Chandimanthu Rodrigo,Kodimarakkalage Chandimanthu Rodrigo,Right-hand bat,Right arm Off spin,07/09/90,6.0,"95,367"
4814,,Lakshan Rodrigo,Aluth Baduge Lakshan Dinuka Rodrigo,Right-hand bat,Right arm wrist spin,19/05/87,6.0,"566,436,108,280"
4815,,Awantha Rideegammanagedera,Awantha Imada Rideegammanagedera,Right-hand bat,Right arm Off spin,30/03/80,6.0,"126,533"
4816,,Anil Rideegammanagedera,Anil Lincoln Rideegammanagedera,Right-hand bat,Right arm Pace,23/06/76,6.0,"533,484,192,251,124,361"
4817,,Prasanna Reginald,Prasanna John Reginald,Left-hand bat,Left arm Pace,28/09/73,6.0,"201,597"
4818,,Madushan Ravichandrakumar,Madushan Ravichandrakumar,Right-hand bat,Right arm wrist spin,23/12/94,6.0,"97,361"
4819,,Ganganath Ratnayake,Ratnayake Wasala Mudiyanselage Ganganath Asanga Ratnayake,Left-hand bat,Right arm Off spin,15/09/84,6.0,"597,491,387"
4820,,Amila Ranga,Rathabalege Mudiyanse Amila Ranga Ratnayake,Right-hand bat,Right arm Pace,30/07/80,6.0,"576,112,95,597,533"
4821,,Rumesh Ratnayake,Rumesh Joseph Ratnayake,Right-hand bat,Right arm Pace,02/01/64,6.0,"422,192"
4822,,Rashantha Sureshchandra,Rashantha Harindra Sureshchandra,Right-hand bat,Right arm Off spin,03/04/78,6.0,"352,148"
4823,,Ranga Suresh,Liyandipita Mudiyanselage Ranga Suresh,Right-hand bat,Right arm wrist spin,06/08/82,6.0,"550,352,71"
4824,,Dilani Manodara,Manodara Acharige Don Dilani Surangika,Right-hand bat,,08/12/82,6.0,"275,206"
4825,,Nilantha Ratnayake,Nilantha Lakshitha Kithsiri Ratnayake,Left-hand bat,Right arm Pace,22/11/68,6.0,"422,148"
4826,,Ishan Ratnayake,Michel Ishan Ratnayake,Right-hand bat,Right arm Pace,23/02/82,6.0,"597,280,28"
4827,,Shiran Ratnayake,Dissangga Shiran Lasantha Ratnayake,Right-hand bat,Right arm Off spin,21/03/95,6.0,"576,367"
4828,,Dimitri Ratnayake,Dimitri Eranga Mahen Ratnayake,Right-hand bat,Right arm Pace,09/03/90,6.0,"95,117,88"
4829,,Rajitha Ratnayake,Bammanna Mudiyanselage Rajitha Nuwan Bandara Ratnayake,Right-hand bat,Right arm Pace,11/05/87,6.0,"352,311"
4830,,Anura Ratnasiri,Anura Ratnasiri,Left-hand bat,Left arm Pace,23/04/69,6.0,"566,494"
4831,,Chamil Sumathipala,Chamil Navindra Sumathipala,Right-hand bat,Left arm Pace,15/11/80,6.0,"597,148,280,361"
4832,,Dhammika Sudarshana,Tuduwa Kankanamge Dhammika Sudarshana,Right-hand bat,Right arm Pace,19/06/76,6.0,"533,484,575"
4833,,Charith Sudaraka,Charith Sudaraka,Right-hand bat,Left arm Orthodox,14/08/95,6.0,"566,533"
4834,,Sherlene Quyn,Rochelle Sherlene Quyn,Right-hand bat,Left arm Pace,23/02/87,6.0,"435,207"
4835,,Nuwan Quintaz,Nuwan Quintaz,Right-hand bat,Right arm Pace,28/09/81,6.0,"575,367"
4836,,Eranga Rathnayake,Dessanagge Eranga Thilina Rathnayake,Right-hand bat,Right arm Off spin,23/01/92,6.0,"367,17"
4837,,Sandun Rathnatunga,Sandun Sampath Rathnatunga,Left-hand bat,Right arm wrist spin,21/12/90,6.0,"95,17"
4838,,Rasmi Jinan,Mohamed Marshuk Rasmijinan,Left-hand bat,Left arm Pace,06/04/81,6.0,"95,494"
4839,,Sanjeev Rasiah,Jude Sanjeev Rasiah,Right-hand bat,Left arm Orthodox,02/01/75,6.0,"126,484"
4840,,Deepika Rasangika,Herath Mudiyanselage Deepika Rasangika,Left-hand bat,Right arm wrist spin,13/12/83,6.0,"435,275,206"
4841,,Niroshi Rasangika,Hapatgame Patiranalage Niroshi Rasangika,Left-hand bat,Right arm Off spin,24/04/80,6.0,"435,207"
4842,,Ramesh Subasinghe,Don Ramesh George Subasinghe,Left-hand bat,Right arm Pace,09/10/83,6.0,"352,192"
4843,,Ramachander Sridhar,Ramachander Sridhar,Right-hand bat,Left arm Orthodox,13/08/77,6.0,"484,148"
4844,,Nihal Zoysa,Wijesekera Nihal Mahinda Zoysa,Left-hand bat,Left arm Orthodox,09/04/70,6.0,"201,494"
4845,,Dilan Soysa,Thilakamuni Dilan Thilina Soysa,Right-hand bat,,08/03/86,6.0,"367,487"
4846,,Nandika Ranjith,Paragodagamage Nandika Ranjith,Left-hand bat,Left arm Pace,06/12/72,6.0,"112,201,484,124,209,361"
4847,,Bandula Ranjith,Arachchige Don Bandula Ranjith,Right-hand bat,Right arm Pace,11/12/69,6.0,"108,456"
4848,,Sanath Ranjan,Sanath Ranjan,Right-hand bat,Right arm Off spin,18/11/88,6.0,"494,71"
4849,,Ranga Yasalal,Ginigal Godage Ranga Yasalal,Right-hand bat,Right arm Pace,06/01/75,6.0,"95,533,108,361"
4850,,Ishan Rangana,Weerakonda Arachchige Ishan Rangana,Left-hand bat,Right arm Off spin,06/06/93,6.0,"95,192,280"
4851,,Wasantha Rangana,Wasantha Rangana,Left-hand bat,,05/09/77,6.0,"382,456"
4852,,Pulasthi Rangana,Heenatigala Kankanamge Pulasthi Rangana,Right-hand bat,Right arm Pace,04/09/78,6.0,"80,484,456"
4853,,Chathura Randunu,Sayakkara Kankanamge Chathura Randunu de Silva,Left-hand bat,Left arm Orthodox,01/04/84,6.0,"126,95,516,456,124,100,361"
4854,,Dasun Randika,Dasun Randika Mabogodage,Right-hand bat,Right arm Off spin,15/01/86,6.0,"484,148"
4855,,Nisal Randika,Kankana Gamage Don Nisal Randika,Left-hand bat,Left arm Orthodox,30/07/82,6.0,"112,597,124,280"
4856,,Chamara de Soysa,Iddadura Chamara de Soysa,Right-hand bat,Right arm Pace,12/10/78,6.0,"95,201,17,456"
4857,,Samantha Sooriyarachchi,Samantha Sooriyarachchi,Right-hand bat,Right arm Pace,31/03/67,6.0,"126,382,575"
4858,,Andy Solomons,Andy Dextor Solomons,Right-hand bat,Right arm Pace,18/09/87,6.0,"201,597,108"
4859,,Chanaka Ranaweera,Wekade Gedara Chanaka Dhanushka Ranaweera,Left-hand bat,Right arm Pace,13/08/87,6.0,"108,140"
4860,,Rajitha Ranaweera,Wijesuriya Arachchige Rajitha Kawishan Ranaweera,Right-hand bat,,07/01/92,6.0,"352,255,425"
4861,,Inoka Ranaweera,Inoka Ranaweera,Left-hand bat,Left arm Orthodox,18/02/86,6.0,"437,206"
4862,,Pubudu Ranaweera,Horadugoda Gamage Pubudu Ranaweera,Left-hand bat,Left arm Orthodox,29/12/80,6.0,"576,255,436,108"
4863,,Daminda Ranaweera,Amunugama Gedara Ranaweera Mudiyanselage Daminda Kumara Ranaweera,Left-hand bat,Right arm Pace,29/02/80,6.0,"597,303,352,192,361"
4864,,Ashan Ranaweera,Balage Don Ashan Priyanka Ranaweera,Right-hand bat,Right arm Pace,01/12/73,6.0,"201,484,436"
4865,,Sarath Ranaweera,Amunugamagedera Ranaweera Mudiyanselage Sarath Ranaweera,Right-hand bat,Left arm Orthodox,31/01/80,6.0,"335,425"
4866,,Daminda Ranawaka,Prasad Daminda Ranawaka,Right-hand bat,Left arm Orthodox,29/03/83,6.0,"573,280"
4867,,Sanjeeva Ranatunga,Sanjeeva Ranatunga,Left-hand bat,Right arm Off spin,25/04/69,6.0,"422,566,192,148"
4868,,Nishantha Ranatunga,Nishantha Ranatunga,Right-hand bat,Right arm Pace,22/01/66,6.0,"422,566,436,148"
4869,,Dhushantha Ranatunga,Dhushantha Anjana Ranatunga,Right-hand bat,Right arm wrist spin,08/11/81,6.0,"593,484,367,280"
4870,,Chandika Ranatunga,Chandika Ranatunga,Right-hand bat,Left arm Orthodox,12/06/85,6.0,"494,456,280"
4871,,Shivanga Ranasuriya,Loku Satu Hewage Shivanga Anthony Prashan Ranasuriya,Right-hand bat,Right arm Off spin,17/01/90,6.0,"436,367,456"
4872,,Udara Ranasinghe,Udara Jayashanka Ranasinghe,Right-hand bat,Right arm Off spin,27/04/92,6.0,"533,311"
4873,,Priyantha Siriwardene,Priyantha Kumara Siriwardene,Right-hand bat,Right arm Pace,09/07/75,6.0,"126,80,108"
4874,,Janaka Siriwardane,Kasthuri Arachchige Don Janaka Siriwardene,Right-hand bat,Right arm Pace,13/06/79,6.0,"516,597,108"
4875,,Milinda Siriwardana,Tisse Appuhamilage Milinda Siriwardana,Left-hand bat,Left arm Orthodox,04/12/85,6.0,"422,576,112,516,482,566,329,367,365,251,108,124"
4876,,Gayan Sirisoma,Rajpakse Manikkunambi Gayan Kavinga Sirisoma,Right-hand bat,Left arm Orthodox,22/09/81,6.0,"126,576,255,108,100,361"
4877,,Nipuna Ranasinghe,Ranasinghe Arachchige Nipuna Madawa Ranasinghe,Right-hand bat,Right arm wrist spin,17/06/89,6.0,"352,425"
4878,,Oshadi Ranasinghe,Oshadi Udeshika Ranasinghe,Left-hand bat,Right arm Pace,16/03/86,6.0,"275,206"
4879,,Matheesha Ranasinghe,Matheesha Pasan Ranasinghe,Right-hand bat,Right arm Pace,16/07/83,6.0,"95,456"
4880,,Anura Ranasinghe,Anura Nandana Ranasinghe,Right-hand bat,Left arm Orthodox,13/10/56,6.0,"422,201"
4881,,Ashen Silva,Weerakkodi Arachchige Ashen Mayura Silva,Left-hand bat,Right arm Off spin,12/07/90,6.0,"95,516,255,361"
4882,,Sanjeewa Silva,Wickrama Arachchige Sanjeewa Silva,Right-hand bat,Right arm Pace,09/01/70,6.0,"362,95,322,484"
4883,,Udara Weerasinghe,Udara Nalinda Weerasinghe Silva,Right-hand bat,Right arm Off spin,08/02/82,6.0,"95,201,456"
4884,,Sujith Silva,Sujith Kumarasiri Silva,Left-hand bat,,28/04/68,6.0,"126,108"
4885,,Suranjith Silva,Sella Hannadige Suranjith Madushan Kanchana Silva,Right-hand bat,Right arm wrist spin,04/03/75,6.0,"576,201,255,108,148,124,209,280"
4886,,Prageeth Rambukwella,Rambukkana Maggonage Prageeth Jayashantha Rambukwella,Right-hand bat,,22/01/76,6.0,"484,108,361"
4887,,Ramith Rambukwella,Ramith Laksen Bandara Rambukwella,Left-hand bat,Right arm Off spin,08/09/91,6.0,"422,491,148,124,280,361"
4888,,Dilan Ramanayake,Dilan Milindu Ramanayake,Right-hand bat,Right arm Pace,15/06/80,6.0,"352,192,456"
4889,,Champaka Ramanayake,Champaka Priyadarshana Hewage Ramanayake,Right-hand bat,Right arm Pace,08/01/65,6.0,"422,533,361"
4890,,Sanjeewa Silva,Rodrigo Hennedige Sanjeewa Silva,Right-hand bat,Right arm Pace,09/04/75,6.0,"576,201,597,108,148"
4891,,Priyankara Silva,Rupage Chasun Randeer Priyankara Silva,Right-hand bat,Right arm Pace,27/07/75,6.0,"576,201,382,494,456,124"
4892,,Sanath Ranjan,Patiharamada Juwan Hewage Sanath Ranjan Silva,Right-hand bat,Right arm Off spin,18/11/88,6.0,"456,71"
4893,,Raween Lakshitha,Mutumani Raween Lakshitha Silva,Right-hand bat,Right arm Pace,30/04/90,6.0,"516,140"
4894,,Malin Silva,Malin Niranga Silva,Left-hand bat,Right arm Pace,24/09/81,6.0,"192,148"
4895,,Shanaka Shaninda,Muthu Meringhege Shanaka Shaninda Silva,Right-hand bat,Right arm Pace,28/04/90,6.0,"352,311"
4896,LPC Silva,Chamara Silva,Lindamlilage Prageeth Chamara Silva,Right-hand bat,Right arm wrist spin,14/12/79,6.0,"422,112,95,350,575,108,148,124"
4897,,Kasun Rajitha,Chandrasekara Arachchilage Kasun Rajitha,Right-hand bat,Right arm Pace,01/06/93,6.0,"422,576,209,280"
4898,,Suranjana Rajitha,Bopagamage Suranjana Rajitha,Right-hand bat,Left arm Pace,04/11/81,6.0,"108,456"
4899,,Mahesh Rajaratne,Thiwanka Mahesh Nilendra Rajaratne,Left-hand bat,Right arm Pace,15/02/82,6.0,"566,255,108"
4900,,Harsha Rajapaksha,Harsha Maduranga Rajapaksha,Left-hand bat,Left arm Orthodox,08/04/95,6.0,"566,533,280"
4901,,Suminda Rajapakse,Suminda Deepal Rajapakse,Right-hand bat,Right arm Off spin,03/02/70,6.0,"192,494"
4902,,Shashan Silva,Kahinagalage Shashan Dinuka Silva,Left-hand bat,Right arm Pace,16/04/88,6.0,"566,255"
4903,,Jayantha Silva,Kelaniyage Jayantha Silva,Right-hand bat,Left arm Orthodox,02/06/73,6.0,"422,95,148"
4904,,Charles Silva,Kodituwakku Arachchige Dileepa Charles Silva,Left-hand bat,Right arm Off spin,26/05/73,6.0,"126,201,533"
4905,,Kaushal Silva,Jayan Kaushal Silva,Right-hand bat,,27/05/86,6.0,"422,593,148,124,209,209,280,377"
4906,,Nalin Roshan,Geekiyanage Nalin Roshan Silva,Right-hand bat,Right arm wrist spin,01/01/84,6.0,"436,575"
4907,,Priyantha Rajapakse,Hikkaduwage Priyantha Kamal Rajapakse,Right-hand bat,Right arm wrist spin,10/06/71,6.0,"352,192,367"
4908,,Hasitha Rajapakse,Hasitha Rajapakse,Right-hand bat,Right arm Off spin,08/03/71,6.0,"533,456"
4909,,Sanjaya Rajapakse,Biyanwilage Don Sanjaya Anton Rajapakse,Left-hand bat,Left arm Orthodox,16/09/75,6.0,"201,484,436,367,108,311,28"
4910,,Bhanuka Rajapaksa,Pramod Bhanuka Bandara Rajapaksa,Left-hand bat,Right arm Pace,24/10/91,6.0,"334,491,251,290,148,124,280"
4911,,Charith Rajapaksa,Rajapaksa Arachchige Charith Maduranga Rajapaksa,Right-hand bat,Right arm Pace,13/09/93,6.0,"516,280"
4912,,Nalliah Rajan,Nalliah Savundara Rajan,Right-hand bat,Right arm wrist spin,04/10/75,6.0,"597,352"
4913,,Denuwan  Rajakaruna,Dodallage Denuwan Maduranga Rajakaruna,Right-hand bat,,30/09/90,6.0,"280,361"
4914,,Saranga Rajaguru,Kuruwita Arachchilage Saranga Nadeera Rajaguru,Left-hand bat,Right arm wrist spin,12/11/92,6.0,"192,280"
4915,,Kavinda Silva,Demuni Kavinda Gayan Arun Amal Silva,Right-hand bat,Right arm Pace,04/12/84,6.0,"566,255,108,456,387"
4916,,Milroy Silva,Batagodage Ronesh Milroy Silva,Right-hand bat,Right arm wrist spin,12/10/82,6.0,"484,436,108"
4917,,Anuk Silva,Anuk Shehantha Silva,Right-hand bat,Right arm Pace,03/03/88,6.0,"566,192"
4918,,Roshen Silva,Athege Roshen Shivanka Silva,Right-hand bat,Right arm Off spin,17/11/88,6.0,"422,593,566,367,456,124,209,100,280"
4919,,Dilan Chandima,Ambawalage Dilan Chandima Silva,Right-hand bat,Right arm wrist spin,12/02/90,6.0,"575,290,425"
4920,,Alankara Asanka Silva,Alankara Asanka Sriyan Silva,Right-hand bat,Right arm Off spin,04/04/85,6.0,"576,566,367,251,17,108,124,100"
4921,,Himesh Silva,Sandaradura Himesh Madusanka Silva,Right-hand bat,Right arm Pace,06/02/85,6.0,"576,516,108,213"
4922,,Oshan Lasantha,Disenthuwahandi Oshan Lasantha de Silva,Right-hand bat,Right arm Pace,21/12/84,6.0,"201,456,311"
4923,,Jaminda Sigera,Malabege Jaminda Sigera,Right-hand bat,Right arm Pace,31/08/79,6.0,"566,192"
4924,,Nuwan Shiroman,Polwatta Samaraweera Arachchige Nuwan Shiroman,Right-hand bat,Right arm Pace,14/09/74,6.0,"576,533,255,108,124,311,361"
4925,,Waruna Shantha,Gagabadawatta Arachilage Lakpriya Waruna Shantha,Right-hand bat,,16/12/80,6.0,"201,255"
4926,,Dasun Shanaka,Madagamagamage Dasun Shanaka,Right-hand bat,Right arm Pace,09/09/91,6.0,"422,148,280"
